"long","lat","study.id","variable","year","jan","feb","mar","apr","may","june","july","aug","sep","oct","nov","dec"
-108.52,37.17,"CO076","ppt",2005,79,76,31,39,17,11,21,47,56,46,6,10
-109.38,36.1,"AZ082","ppt",2005,36,46,28,22,8,6,16,30,26,21,3,3
-107.82,37,"NM022","ppt",2005,69,57,30,37,18,10,22,48,58,56,7,13
-106.52,36.35,"NM026","ppt",2005,40,26,31,29,24,12,25,47,47,35,2,3
-110.5,36.67,"AZ023","ppt",2005,65,58,21,29,7,11,12,42,24,34,3,4
-107.32,36.68,"NM024","ppt",2005,44,40,25,28,17,11,17,43,50,46,5,7
-105.57,35.53,"NM039","ppt",2005,59,41,62,39,36,26,48,67,81,26,4,2
-108.13,35.6,"NM025","ppt",2005,51,57,32,31,9,9,22,41,40,28,2,4
-120.52,50.853,"CANA611","ppt",2005,40,13,27,23,35,55,29,21,32,50,36,37
-109.35,36.1,"AZ080","ppt",2005,38,45,30,21,8,6,17,30,29,22,3,3
-109.35,36.22,"AZ083","ppt",2005,36,42,30,19,7,7,18,30,30,22,3,4
-110.02,37.62,"UT023","ppt",2005,60,47,21,29,11,17,13,36,42,39,7,6
-121.33,47.37,"WA085","ppt",2005,292,57,293,157,230,98,49,21,90,204,316,453
-123.03,47.83,"WA086","ppt",2005,209,78,193,149,98,70,37,29,41,138,208,265
-121.72,48.33,"WA087","ppt",2005,511,152,453,337,251,154,70,81,152,360,540,474
-124,48,"WA088","ppt",2005,416,82,251,162,95,49,41,32,56,309,266,373
-121.33,47.88,"WA090","ppt",2005,345,76,312,216,236,117,56,29,106,265,373,378
-106.05,41.13,"WY019","ppt",2005,28,13,21,50,37,65,21,41,14,55,20,20
-121.83,46.63,"WA089","ppt",2005,216,48,248,174,188,116,46,20,82,214,301,338
-121.88,46.8,"WA091","ppt",2005,229,45,255,179,192,123,56,22,85,200,291,307
-112.856,37.6596,"UT548","ppt",2005,221,184,137,149,33,55,20,118,19,77,7,38
-109.92,32.7,"AZ558","ppt",2005,162,166,27,28,32,9,120,170,39,38,1,5
-120.17,48.58,"WA042","ppt",2005,79,8,43,19,46,25,13,7,11,41,79,109
-112.35,45.83,"MT103","ppt",2005,7,2,25,32,61,95,11,27,23,33,34,14
-109.08,44.58,"WY005","ppt",2005,7,8,15,62,108,50,17,25,26,40,28,6
-112.8,44.55,"MT002","ppt",2005,9,3,21,29,87,99,22,26,16,49,26,19
-110.78,43.22,"WY013","ppt",2005,53,27,36,53,117,66,13,48,39,63,50,64
-115.18,51.07,"CANA024","ppt",2005,20,18,38,24,54,147,36,66,89,33,17,15
-115.55,51.17,"CANA022","ppt",2005,14,10,16,11,35,80,28,42,53,24,15,13
-110.72,45,"MT006","ppt",2005,13,5,18,16,38,73,23,39,25,37,36,18
-111.8,46.72,"MT100","ppt",2005,7,1,21,29,38,104,5,21,28,18,19,9
-114.33,43.67,"ID004","ppt",2005,41,14,38,46,118,44,12,6,13,20,44,137
-110.55,45.6,"MT102","ppt",2005,14,3,25,37,58,93,24,37,28,47,38,13
-119.58,49.6,"CANA016","ppt",2005,31,9,30,20,46,53,17,16,21,36,32,33
-120.05,48.42,"WA045","ppt",2005,61,5,42,19,60,32,16,7,11,37,69,94
-115.52,51.2,"CANA020","ppt",2005,20,13,22,14,43,102,35,54,68,33,21,18
-118.1,52.92,"CANA028","ppt",2005,29,19,17,13,21,73,45,51,49,44,26,18
-118.08,52.9,"CANA026","ppt",2005,30,19,17,13,21,73,45,52,50,45,25,18
-113.95,44.97,"ID005","ppt",2005,10,2,12,16,57,59,9,12,15,19,31,20
-111.27,45.42,"MT104","ppt",2005,25,9,47,51,61,135,24,50,36,81,68,41
-115.55,51.17,"CANA021","ppt",2005,17,12,20,12,40,93,32,48,62,30,19,16
-105.28,40.42,"CO036","ppt",2005,22,9,26,70,68,117,26,48,21,62,16,11
-105.28,39.93,"CO033","ppt",2005,30,12,40,78,61,90,22,48,27,72,20,21
-105.2,40.57,"CO039","ppt",2005,22,9,29,77,65,115,31,45,20,71,14,11
-120.55,50.75,"CANA013","ppt",2005,41,10,19,17,27,47,22,16,26,38,27,32
-120.55,50.75,"CANA012","ppt",2005,41,10,19,17,27,47,22,16,26,38,27,32
-120.55,50.75,"CANA011","ppt",2005,41,12,25,21,29,50,27,18,31,45,30,34
-122.5,42.92,"OR026","ppt",2005,90,40,147,140,189,51,9,2,26,69,293,391
-123.58,47.6,"WA053","ppt",2005,504,163,457,348,254,122,94,49,116,426,525,665
-121.33,48.07,"WA049","ppt",2005,376,88,335,237,223,129,59,39,126,281,417,382
-121.4,48.05,"WA047","ppt",2005,426,103,388,274,264,129,60,47,128,283,476,418
-121.62,46.88,"WA048","ppt",2005,241,45,280,154,149,70,36,16,47,157,282,328
-110.67,44.98,"WY027","ppt",2005,26,10,34,30,55,92,28,45,36,51,59,36
-121.7,47.02,"WA050","ppt",2005,184,35,210,147,171,89,47,16,63,140,218,256
-123.05,47.98,"WA055","ppt",2005,137,47,109,98,76,64,34,34,38,98,133,157
-121.57,47.07,"WA062","ppt",2005,168,31,175,109,134,59,38,10,45,108,193,235
-123.23,47.6,"WA054","ppt",2005,313,96,273,187,142,101,38,33,74,298,317,419
-110.73,32.42,"AZ515","ppt",2005,168,220,41,32,25,3,69,189,15,22,1,5
-108.23,33.38,"NM565","ppt",2005,78,109,25,25,38,2,24,71,53,36,1,0
-109.32,33.8,"AZ514","ppt",2005,128,165,57,47,17,5,42,75,36,34,2,1
-105.27,39.93,"CO533","ppt",2005,29,11,38,74,59,89,22,48,26,69,19,19
-110.68,32.38,"AZ519","ppt",2005,155,189,37,29,23,3,65,157,14,20,1,4
-105.2,40.53,"CO537","ppt",2005,21,9,28,75,66,114,30,46,20,70,14,11
-105.13,39.45,"CO540","ppt",2005,32,13,41,77,49,74,18,62,29,78,20,19
-111.72,35.32,"AZ609","ppt",2005,216,189,90,74,7,29,57,97,9,48,4,2
-110.55,32.22,"AZ531","ppt",2005,124,175,29,22,22,3,76,155,17,24,0,3
-109.27,31.93,"AZ534","ppt",2005,123,101,21,29,31,5,79,138,31,33,1,4
-109.88,32.68,"AZ536","ppt",2005,159,155,26,28,29,9,105,159,36,38,1,5
-109.33,32,"AZ537","ppt",2005,94,88,18,20,19,2,55,104,22,25,0,3
-111.72,35.32,"AZ535","ppt",2005,216,189,90,74,7,29,57,97,9,48,4,2
-110.83,31.72,"AZ544","ppt",2005,161,161,29,28,12,5,130,176,8,26,0,5
-111.52,35.17,"AZ548","ppt",2005,120,122,56,37,3,19,45,83,8,36,2,1
-108.1,34.97,"NM572","ppt",2005,45,55,40,25,10,7,18,46,45,22,1,3
-109.93,32.7,"AZ549","ppt",2005,149,154,25,27,31,9,109,158,36,35,0,5
-112.15,37.6,"UT513","ppt",2005,94,75,45,43,27,39,12,73,23,53,4,13
-111.93,37.72,"UT514","ppt",2005,170,122,92,95,44,65,17,72,36,81,11,27
-112.25,37.47,"UT515","ppt",2005,194,131,74,111,30,45,22,94,23,76,5,30
-109.98,32.7,"AZ040","ppt",2005,106,125,22,20,26,6,71,105,25,28,0,3
-105,39,"CO045","ppt",2005,27,21,42,73,48,56,22,94,33,68,17,16
-108.55,37.58,"CO066","ppt",2005,93,76,40,42,17,20,23,56,76,65,11,19
-110.28,32.58,"AZ033","ppt",2005,94,108,22,15,25,4,47,95,12,23,0,2
-109.82,32.62,"AZ056","ppt",2005,128,135,25,25,30,7,83,132,33,32,0,4
-109.75,33.3,"AZ503","ppt",2005,145,116,40,26,13,4,39,75,26,24,1,1
-110.77,32.42,"AZ501","ppt",2005,181,252,44,35,26,3,74,219,15,23,1,5
-109.9,40.67,"UT500","ppt",2005,77,51,81,83,111,64,8,40,68,48,71,38
-121.17,46.33,"WA4","ppt",2005,93,23,111,57,76,22,8,4,20,76,146,266
-120.3,47.37,"WA3","ppt",2005,43,5,38,14,69,17,9,4,9,27,53,84
-121.48,46.63,"WA2","ppt",2005,208,44,208,122,140,62,29,13,53,177,278,360
-111.33,45.3,"MT110","ppt",2005,57,25,77,73,76,175,35,64,46,113,122,96
-111.32,45.3,"MT114","ppt",2005,56,24,76,72,75,174,35,64,46,112,120,94
-119.67,37.72,"CA607","ppt",2005,378,161,188,76,90,11,0,2,5,28,34,321
-106.82,29.52,"MEXI004","ppt",2005,24,44,3,3,37,5,66,169,68,70,1,3
-106.3,35.87,"NM046","ppt",2005,58,42,47,38,33,18,38,67,74,39,2,4
-121.67,50.25,"CANA9","ppt",2005,85,29,36,22,26,33,14,19,27,77,69,60
-110.53,36.68,"AZ085","ppt",2005,67,60,21,30,7,12,12,43,24,35,3,4
-110.3,39.78,"UT506","ppt",2005,31,21,29,28,37,31,5,32,29,35,14,12
-108.5,37.2,"CO021","ppt",2005,89,84,34,41,18,12,22,51,59,49,6,11
-108.5,37.2,"CO","ppt",2005,89,84,34,41,18,12,22,51,59,49,6,11
-106.83,37.8,"CO502","ppt",2005,28,20,17,22,19,17,26,82,49,47,6,12
-122.5,54.5,"CANA093","ppt",2005,95,45,69,52,34,64,98,69,55,118,53,80
-105.37,40,"CO578","ppt",2005,31,12,40,79,60,98,23,53,27,70,21,20
-121.25,51.88,"CANA095","ppt",2005,18,8,11,12,26,73,50,41,23,25,20,21
-106.08,26.4,"MEXI022","ppt",2005,42,61,6,1,26,18,169,166,54,57,5,10
-106.08,26.4,"MEXI023","ppt",2005,42,61,6,1,26,18,169,166,54,57,5,10
-100.07,24.83,"MEXI024","ppt",2005,24,78,26,9,74,10,123,31,53,89,9,16
-107.62,27.7,"MEXI025","ppt",2005,81,61,9,3,19,5,136,153,41,58,6,16
-98.47,20.4,"MEXI026","ppt",2005,19,32,36,37,99,131,185,241,201,190,60,9
-105.75,23.75,"MEXI027","ppt",2005,28,128,7,0,3,14,242,201,109,90,20,3
-108,28.33,"MEXI028","ppt",2005,79,65,7,3,26,4,185,240,37,70,5,19
-104.85,31.9,"TX046","ppt",2005,36,82,16,11,53,13,50,211,77,84,0,1
-108.4,30.4,"MEXI031","ppt",2005,46,42,6,7,20,3,52,113,48,31,2,5
-99.7,20.17,"MEXI033","ppt",2005,11,11,24,24,47,67,173,140,67,52,12,2
-105.8,32.8,"NM579","ppt",2005,72,159,29,37,65,2,61,211,83,68,0,0
-97.88,19.53,"MEXI037","ppt",2005,10,12,21,41,97,104,133,193,106,103,25,3
-109.17,33.9,"AZ052","ppt",2005,99,143,51,46,16,6,39,81,38,35,2,1
-112.13,36.25,"AZ060","ppt",2005,275,214,85,80,12,35,24,78,6,67,3,15
-108.75,34.03,"NM011","ppt",2005,55,80,44,32,14,2,19,54,37,32,1,0
-105.78,34.23,"NM112","ppt",2005,65,79,36,39,39,11,34,57,71,37,0,1
-108.92,33.9,"NM010","ppt",2005,95,126,51,40,16,3,29,72,38,34,2,1
-111.97,36.28,"AZ063","ppt",2005,280,208,83,78,13,39,24,79,6,66,3,15
-108.63,33.53,"NM012","ppt",2005,181,260,83,64,23,2,35,85,45,52,3,1
-102.62,28.93,"MEXI014","ppt",2005,23,36,13,4,45,20,86,91,22,79,2,3
-109.95,40.57,"UT501","ppt",2005,59,34,47,55,70,46,7,33,46,41,40,22
-112.07,36.33,"AZ062","ppt",2005,293,220,93,93,17,44,24,83,7,72,3,16
-106.18,37.07,"CO046","ppt",2005,43,29,32,29,35,21,29,81,54,54,5,6
-103.3,29.25,"TX001","ppt",2005,22,55,8,2,56,23,116,136,26,116,1,3
-107.7,38.57,"CO053","ppt",2005,62,39,23,29,17,37,20,60,82,68,17,26
-105.63,39.68,"CO060","ppt",2005,47,23,47,87,49,84,28,81,35,73,26,34
-109.43,35.87,"AZ046","ppt",2005,47,61,37,29,8,6,19,34,30,22,3,3
-106.87,39.65,"CO052","ppt",2005,31,15,14,25,14,41,18,33,36,54,15,26
-105.6,23.33,"MEXI006","ppt",2005,22,108,6,0,2,15,257,230,127,121,33,6
-105.52,23.75,"MEXI009","ppt",2005,26,136,7,0,4,16,255,219,110,87,20,5
-105.6,23.33,"MEXI008","ppt",2005,22,107,6,0,2,15,257,230,127,120,33,6
-109.13,33.95,"AZ105","ppt",2005,113,167,61,50,18,7,44,94,44,39,2,1
-113,35,"AZ109","ppt",2005,128,127,31,38,2,15,71,109,3,34,3,0
-106.08,41.1,"WY010","ppt",2005,36,20,28,53,39,65,21,46,14,56,23,24
-111,34.38,"AZ027","ppt",2005,234,291,90,47,8,6,43,99,18,29,4,1
-106.33,40.92,"CO050","ppt",2005,34,18,21,46,37,59,16,34,17,61,23,25
-110.3,39.78,"UT505","ppt",2005,31,21,29,28,37,31,5,32,29,35,14,12
-106.55,32.35,"NM020","ppt",2005,50,91,14,23,41,1,40,179,69,62,0,0
-105.93,38.48,"CO055","ppt",2005,15,9,15,21,17,18,14,46,27,41,5,9
-110.85,31.72,"AZ504","ppt",2005,167,167,30,29,13,5,131,179,8,27,0,5
-105.67,33,"NM004","ppt",2005,64,120,30,32,50,2,50,171,66,57,0,0
-106.87,38.68,"CO061","ppt",2005,60,43,23,32,20,31,19,59,53,47,21,31
-111.5,35.18,"AZ050","ppt",2005,98,109,47,34,3,19,42,83,7,34,2,1
-105.72,32.93,"NM502","ppt",2005,69,139,33,34,53,2,55,189,73,63,0,0
-105.7,32.98,"NM097","ppt",2005,72,141,38,34,51,2,54,189,68,59,0,0
-108.5,33.25,"NM063","ppt",2005,49,52,17,10,21,2,19,54,49,32,1,0
-100.48,25.27,"MEXI030","ppt",2005,29,88,35,7,76,10,200,45,55,107,12,10
-108.72,44.18,"WY029","ppt",2005,8,5,6,33,99,27,10,22,16,32,11,5
-109.55,43.43,"WY028","ppt",2005,45,18,36,79,128,45,16,41,41,65,39,34
-106.8,38.73,"CO589","ppt",2005,82,63,34,45,24,33,20,61,58,61,33,46
-105.28,40.42,"CO592","ppt",2005,22,9,26,70,68,117,26,48,21,62,16,11
-107,38.08,"CO593","ppt",2005,54,39,26,35,25,21,24,79,53,67,13,24
-105.9,39.6,"CO597","ppt",2005,85,38,45,73,39,63,23,65,38,73,34,50
-108.8,39.6,"CO599","ppt",2005,91,67,62,48,26,42,12,42,68,70,46,30
-105.27,39.93,"CO603","ppt",2005,29,11,38,74,59,89,22,48,26,69,19,19
-106.78,41.15,"WY031","ppt",2005,75,40,49,86,55,72,19,39,21,121,56,68
-106.23,39.85,"CO604","ppt",2005,50,23,33,51,32,52,18,52,29,64,30,34
-106.13,40.07,"CO606","ppt",2005,35,15,20,38,29,54,17,39,24,56,21,21
-108.15,39,"CO580","ppt",2005,139,116,72,64,27,65,28,84,112,119,48,80
-105.55,40.32,"CO572","ppt",2005,62,26,51,105,64,94,28,58,25,86,37,35
-106.02,38.85,"CO609","ppt",2005,26,16,17,35,22,27,14,58,33,38,12,15
-106.33,40.92,"CO613","ppt",2005,34,18,21,46,37,59,16,34,17,61,23,25
-105.52,40.02,"CO619","ppt",2005,48,19,44,86,62,103,31,61,29,68,24,30
-106.23,38.8,"CO617","ppt",2005,45,28,25,46,24,26,17,65,40,47,18,24
-107.22,38.53,"CO620","ppt",2005,77,45,17,22,28,46,30,73,76,54,17,30
-106.43,38.4,"CO624","ppt",2005,64,38,22,31,19,25,16,63,50,40,11,27
-106.85,40.75,"CO581","ppt",2005,104,54,55,100,60,76,16,45,25,131,76,77
-105.27,38.33,"CO628","ppt",2005,35,28,63,61,47,33,27,79,45,62,14,21
-104.43,39.07,"CO566","ppt",2005,20,10,32,60,45,73,27,83,22,64,8,11
-106.07,40.03,"CO630","ppt",2005,61,26,36,60,38,67,19,54,28,67,32,35
-105.15,37.9,"CO632","ppt",2005,38,26,54,44,44,29,25,85,35,59,7,10
-110.78,32.45,"AZ557","ppt",2005,197,276,43,36,25,2,68,215,13,26,1,6
-112,36.42,"AZ505","ppt",2005,217,151,79,83,19,55,23,83,8,66,3,13
-123.47,48.53,"CANA163","ppt",2005,162,50,95,64,40,33,16,25,25,107,129,142
-123.47,48.53,"CANA164","ppt",2005,162,50,95,64,40,33,16,25,25,107,129,142
-123.47,48.53,"CANA165","ppt",2005,162,50,95,64,40,33,16,25,25,107,129,142
-123.47,48.53,"CANA166","ppt",2005,162,50,95,64,40,33,16,25,25,107,129,142
-123.47,48.53,"CANA167","ppt",2005,162,50,95,64,40,33,16,25,25,107,129,142
-108.18,34.97,"NM580","ppt",2005,59,71,54,34,9,7,19,46,47,23,2,3
-96.63,17.17,"MEXI044","ppt",2005,7,4,11,18,146,167,192,186,221,109,34,7
-97.32,19.17,"MEXI045","ppt",2005,19,12,19,34,81,139,228,286,171,117,40,6
-96.62,17.18,"MEXI046","ppt",2005,8,5,11,19,150,172,199,194,229,116,36,7
-106.52,36.35,"NM583","ppt",2005,40,26,31,29,24,12,25,47,47,35,2,3
-106.6166,36.2833,"NM584","ppt",2005,62,40,45,41,33,18,38,67,72,56,4,5
-106.6833,35.9167,"NM586","ppt",2005,118,92,77,56,30,16,45,68,81,60,4,7
-106.67,35.88,"NM587","ppt",2005,115,91,76,55,30,17,44,66,80,57,4,7
-106.08,26.4,"MEXI022","ppt",2006,7,1,9,3,24,75,151,179,196,52,1,24
-106.08,26.4,"MEXI023","ppt",2006,7,1,9,3,24,75,151,179,196,52,1,24
-111.33,45.3,"MT110","ppt",2006,114,50,69,125,61,91,51,22,54,157,52,74
-111.32,45.3,"MT114","ppt",2006,111,48,68,122,60,91,51,22,53,155,51,72
-108.1,34.97,"NM572","ppt",2006,5,1,16,8,1,22,76,111,35,42,3,24
-121.4,48.05,"WA047","ppt",2006,959,349,241,245,213,140,31,17,128,136,1053,559
-123.03,47.83,"WA086","ppt",2006,459,176,133,126,77,62,12,6,49,79,553,328
-124,48,"WA088","ppt",2006,765,150,198,130,64,51,14,6,54,131,750,402
-121.33,47.88,"WA090","ppt",2006,774,271,195,194,175,143,24,12,103,146,848,516
-110.67,44.98,"WY027","ppt",2006,40,17,32,51,40,50,33,16,32,72,31,31
-105.55,40.32,"CO572","ppt",2006,22,29,67,37,48,20,74,55,54,79,25,79
-108.15,39,"CO580","ppt",2006,54,22,118,35,20,23,81,80,84,179,68,49
-106.23,38.8,"CO617","ppt",2006,24,7,29,23,17,17,92,72,34,76,21,41
-105.52,40.02,"CO619","ppt",2006,20,20,48,31,49,27,102,57,50,68,20,66
-106.8667,39.65,"CO644","ppt",2006,14,7,15,10,14,13,61,33,36,65,15,23
-106.23,39.85,"CO646","ppt",2006,26,18,33,20,28,18,74,49,41,72,26,38
-108.5,37.2,"CO647","ppt",2006,27,5,61,13,5,11,52,59,50,94,16,31
-113.75,48.9167,"MT118","ppt",2006,131,147,118,141,87,133,38,31,59,62,169,93
-113.3667,48.5167,"MT122","ppt",2006,124,150,124,162,82,134,33,32,78,86,155,95
-113.3667,48.4833,"MT123","ppt",2006,87,100,84,114,63,111,24,28,65,62,111,66
-112.7333,47.9167,"MT124","ppt",2006,39,64,64,97,69,102,18,27,47,62,45,52
-110.5333,46.2667,"MT125","ppt",2006,22,9,30,99,56,76,26,21,45,89,20,26
-109.8,37.9333,"UT529","ppt",2006,20,4,63,11,2,10,45,60,41,127,12,16
-110.333,39.6,"UT530","ppt",2006,28,8,83,22,10,14,35,49,65,92,15,12
-109.65,44.9333,"WY039","ppt",2006,60,29,50,62,45,47,25,13,53,84,57,104
-108.7167,44.1833,"WY040","ppt",2006,4,5,6,13,19,13,7,8,24,24,5,7
-109.6333,42.85,"WY043","ppt",2006,40,34,20,24,16,14,11,23,34,53,26,19
-109.7667,42.9667,"WY045","ppt",2006,55,44,27,29,17,15,11,24,37,60,33,28
-116.44,52.19,"CANA327","ppt",2006,31,25,19,30,50,86,71,50,75,28,45,18
-116.388,52.072,"CANA331","ppt",2006,48,37,25,35,52,85,73,45,77,30,78,31
-114.2,49.9,"CANA332","ppt",2006,45,56,35,97,59,90,51,51,45,27,44,26
-114,49.7,"CANA333","ppt",2006,39,40,29,66,47,92,46,35,43,21,50,21
-114.2,50,"CANA334","ppt",2006,50,48,36,100,59,97,46,40,48,29,53,29
-114.2,49.9,"CANA336","ppt",2006,35,51,29,75,50,79,47,46,40,18,43,19
-114.98,51.13,"CANA337","ppt",2006,28,30,19,71,56,106,51,47,58,23,40,15
-114.7,51.3,"CANA338","ppt",2006,19,20,15,53,51,116,70,47,61,20,34,11
-114.1,49.9,"CANA339","ppt",2006,43,54,34,91,56,86,52,44,45,26,48,25
-114.4,49.9,"CANA343","ppt",2006,61,42,33,94,57,107,37,31,47,28,54,31
-114.0833,49.9667,"CANA346","ppt",2006,49,58,37,102,60,95,51,47,49,29,53,29
-114.2,49.9,"CANA347","ppt",2006,43,55,34,93,57,88,50,50,44,26,43,25
-116.43,52.06,"CANA350","ppt",2006,64,49,33,42,55,87,74,46,83,40,101,40
-110.78,32.45,"AZ557","ppt",2006,9,4,102,10,0,6,237,204,88,44,2,25
-121,40,"CA682","ppt",2006,218,132,276,235,24,4,1,0,0,14,84,143
-118.05,52.9167,"CANA426","ppt",2006,31,18,17,25,32,51,59,44,57,32,44,29
-118.0667,52.9333,"CANA427","ppt",2006,31,19,17,25,32,51,60,44,56,31,46,30
-118.0667,52.9167,"CANA428","ppt",2006,30,18,16,24,30,48,57,42,53,30,43,28
-118.1167,52.8833,"CANA429","ppt",2006,30,17,17,24,29,49,58,42,53,30,46,27
-111.9667,41.35,"UT536","ppt",2006,240,116,181,111,50,45,16,56,126,90,151,82
-111.95,41.3667,"UT537","ppt",2006,364,178,264,150,63,60,21,73,171,116,229,125
-111.65,41.91,"UT538","ppt",2006,262,102,190,99,41,33,12,42,101,76,178,80
-116.79,48.37,"ID017","ppt",2006,218,72,71,82,67,93,14,16,18,37,279,98
-114.8667,47.3333,"MT129","ppt",2006,105,55,54,76,49,95,13,16,42,53,142,53
-114.25,46.8167,"MT130","ppt",2006,105,64,72,123,64,92,19,21,55,92,170,82
-113.6333,46.65,"MT131","ppt",2006,37,28,32,84,44,72,14,16,36,54,61,40
-114.6855,46.8557,"MT132","ppt",2006,62,32,35,63,45,70,11,17,34,45,93,41
-111.7667,46.7667,"MT133","ppt",2006,11,13,35,71,61,96,14,22,45,39,17,18
-110.8167,46.0833,"MT134","ppt",2006,18,6,17,75,40,59,25,25,51,71,20,17
-121.95,44.4333,"OR096","ppt",2006,570,179,170,148,107,81,5,5,34,80,585,340
-108.3478,37.2739,"CO651","ppt",2006,25,5,64,12,5,12,55,54,53,93,17,30
-108.3478,37.2739,"CO652","ppt",2006,25,5,64,12,5,12,55,54,53,93,17,30
-110.2094,43.5727,"WY052","ppt",2006,86,62,56,51,25,28,15,20,37,70,55,76
-110.6711,43.3042,"WY055","ppt",2006,68,41,40,41,27,28,15,25,35,56,46,41
-107.817,28.018,"MEXI050","ppt",2006,4,2,30,0,20,88,177,203,158,57,1,32
-107.95,28.122,"MEXI051","ppt",2006,5,2,34,0,30,94,202,231,166,73,1,36
-108.211,29.322,"MEXI052","ppt",2006,4,8,35,0,27,59,208,250,212,56,2,31
-107.86,28.085,"MEXI053","ppt",2006,4,2,31,0,23,88,188,214,158,62,1,33
-108.192,29.308,"MEXI054","ppt",2006,4,8,33,0,28,59,206,249,209,56,2,30
-108.619,30.543,"MEXI055","ppt",2006,6,8,14,1,11,41,182,215,135,37,5,9
-107.013,25.934,"MEXI056","ppt",2006,15,2,19,2,29,92,270,290,321,100,1,34
-108.264,28.622,"MEXI057","ppt",2006,2,2,20,0,20,81,137,171,137,45,0,23
-103.919,25.234,"MEXI058","ppt",2006,14,0,2,2,13,21,79,112,76,19,3,12
-100.492,25.275,"MEXI063","ppt",2006,10,7,11,10,24,53,118,42,112,61,26,58
-102.358,27.038,"MEXI064","ppt",2006,5,2,3,10,18,28,64,46,91,14,4,26
-100.372,25.238,"MEXI065","ppt",2006,9,7,10,11,25,58,103,42,124,69,21,45
-105.538,25.418,"MEXI068","ppt",2006,7,0,6,3,20,48,189,189,228,58,1,19
-106.074,25.053,"MEXI069","ppt",2006,13,0,11,3,31,56,239,265,297,93,0,23
-105.108,24.609,"MEXI070","ppt",2006,12,1,4,3,18,38,211,225,261,64,6,23
-104.841,23.453,"MEXI071","ppt",2006,22,2,3,2,17,48,204,326,343,71,18,40
-105.437,23.661,"MEXI073","ppt",2006,22,1,6,2,19,52,243,352,410,105,12,40
-106.082,26.394,"MEXI074","ppt",2006,7,1,9,3,24,75,151,179,197,52,1,24
-106.343,26.183,"MEXI075","ppt",2006,8,1,11,3,21,72,157,196,221,64,1,26
-105.738,25.076,"MEXI076","ppt",2006,6,0,4,1,5,42,207,213,236,53,0,16
-105.588,23.756,"MEXI077","ppt",2006,15,0,6,2,11,39,220,278,311,89,8,25
-106.356,25.951,"MEXI078","ppt",2006,9,0,7,2,10,57,134,193,234,72,0,25
-104.536,23.495,"MEXI079","ppt",2006,16,2,2,1,10,41,124,205,198,43,14,20
-106.383,25.15,"MEXI080","ppt",2006,16,0,12,2,25,71,272,287,312,103,0,30
-105.954,25.559,"MEXI082","ppt",2006,7,0,8,3,23,57,174,193,230,63,0,22
-105.919,24.318,"MEXI083","ppt",2006,16,1,7,2,12,49,255,321,339,71,4,22
-104.096,23.398,"MEXI084","ppt",2006,13,1,1,1,8,45,108,183,167,42,11,14
-105.041,23.541,"MEXI085","ppt",2006,23,1,5,2,13,44,177,282,300,74,15,35
-106.341,25.571,"MEXI086","ppt",2006,11,0,13,3,26,71,190,222,237,72,0,29
-98.717,20.204,"MEXI089","ppt",2006,19,3,12,43,136,125,156,157,224,129,47,13
-99.841,23.817,"MEXI095","ppt",2006,21,9,15,16,58,76,105,68,173,118,45,64
-97.779,19.519,"MEXI097","ppt",2006,10,4,10,51,140,106,127,134,144,71,33,9
-97.323,19.13,"MEXI098","ppt",2006,16,8,13,51,137,166,250,244,224,79,56,15
-97.893,19.554,"MEXI100","ppt",2006,9,4,10,50,135,102,122,134,133,67,31,8
-97.917,19.532,"MEXI101","ppt",2006,9,4,10,53,144,103,126,144,134,64,28,7
-103.953,23.218,"MEXI104","ppt",2006,14,0,1,1,8,50,113,199,169,47,8,18
-110.685,32.377,"AZ566","ppt",2006,7,3,73,8,0,9,200,130,80,33,1,16
-109.32,33.8,"AZ568","ppt",2006,16,2,53,19,2,13,168,139,72,69,4,12
-110.298,32.627,"AZ571","ppt",2006,7,4,38,5,0,11,158,103,62,41,1,10
-110.84,31.726,"AZ573","ppt",2006,6,3,65,12,0,34,337,164,131,40,1,16
-110.839,31.723,"AZ574","ppt",2006,6,3,68,12,0,36,351,169,137,42,1,17
-109.819,32.622,"AZ579","ppt",2006,10,7,31,8,1,26,285,174,109,61,1,19
-109.263,31.924,"AZ580","ppt",2006,10,7,18,8,1,38,313,187,99,59,2,18
-110.283,32.586,"AZ581","ppt",2006,7,4,41,5,0,11,159,104,63,43,1,10
-113.9,35.09,"AZ582","ppt",2006,2,3,39,12,2,7,23,24,25,48,0,9
-109.33,32,"AZ583","ppt",2006,8,6,16,5,1,19,210,137,68,44,1,12
-110.78,32.45,"AZ584","ppt",2006,9,4,102,10,0,6,237,204,88,44,2,25
-110.52,32.12,"AZ586","ppt",2006,5,4,45,5,0,11,263,132,92,38,1,11
-110.784,32.442,"AZ587","ppt",2006,9,5,106,11,0,7,253,220,94,45,2,26
-110.355,31.461,"AZ588","ppt",2006,6,5,27,4,0,24,219,114,87,31,0,13
-110.5333,36.6833,"AZ589","ppt",2006,12,3,41,8,1,5,27,39,25,76,4,19
-109.381,33.992,"AZ590","ppt",2006,21,3,95,35,1,18,180,153,68,67,6,15
-111.52,35.17,"AZ591","ppt",2006,6,2,61,19,2,12,72,95,53,66,3,13
-109.922,32.712,"AZ593","ppt",2006,12,7,37,10,1,32,388,214,134,73,1,25
-108.23,39.02,"CO655","ppt",2006,42,17,99,28,17,20,68,64,71,158,54,36
